8352;2022-11-14 15:44:26;73;0;0;325;330;272;29;2;ok
8353;2022-11-14 15:44:28;73;0;0;324;331;272;30;2;ok
8354;2022-11-14 15:44:30;73;0;0;324;331;271;31;2;ok
8355;2022-11-14 15:44:33;73;0;0;325;330;272;32;2;ok
8356;2022-11-14 15:44:35;73;0;0;325;331;272;33;2;ok
8357;2022-11-14 15:44:38;73;0;0;324;331;272;34;2;ok
8358;2022-11-14 15:44:40;73;0;0;324;331;271;35;2;ok
8359;2022-11-14 15:44:43;73;0;0;325;332;271;36;2;ok
8360;2022-11-14 15:44:45;73;0;0;323;331;272;36;2;ok
8361;2022-11-14 15:44:47;73;0;0;324;330;271;38;2;ok
8362;2022-11-14 15:44:52;73;0;0;325;331;271;39;2;ok
8363;2022-11-14 15:44:54;73;0;0;324;330;271;39;2;ok
8364;2022-11-14 15:44:56;73;0;0;324;331;271;40;2;ok
8365;2022-11-14 15:44:59;73;0;0;325;330;272;41;2;ok
8366;2022-11-14 15:45:01;73;0;0;324;331;271;42;2;ok
8367;2022-11-14 15:45:04;73;0;0;325;330;271;43;2;ok
8368;2022-11-14 15:45:06;73;0;0;324;331;272;43;2;ok
8369;2022-11-14 15:45:08;73;0;0;325;330;272;44;2;ok
8370;2022-11-14 15:45:11;73;0;0;323;331;271;45;2;ok
8371;2022-11-14 15:45:13;73;0;0;324;331;272;46;2;ok
8372;2022-11-14 15:45:15;73;0;0;324;331;270;47;2;ok
8373;2022-11-14 15:45:18;73;0;0;324;331;271;48;2;ok
8374;2022-11-14 15:45:20;73;0;0;325;330;271;49;2;ok
8375;2022-11-14 15:45:23;73;0;0;324;331;271;50;2;ok
8376;2022-11-14 15:45:25;73;0;0;323;331;272;50;2;ok
8377;2022-11-14 15:45:28;73;0;0;325;332;271;51;2;ok
8378;2022-11-14 15:45:30;73;0;0;324;330;272;52;2;ok
8379;2022-11-14 15:45:32;73;0;0;324;331;272;53;2;ok
8380;2022-11-14 15:45:35;73;0;0;323;330;271;54;2;ok
8381;2022-11-14 15:45:37;73;0;0;324;332;271;55;2;ok
8382;2022-11-14 15:45:40;73;0;0;324;330;271;56;2;ok
8383;2022-11-14 15:45:42;73;0;0;323;332;271;56;2;ok
8384;2022-11-14 15:45:44;73;0;0;324;331;272;57;2;ok
8385;2022-11-14 15:45:47;73;0;0;323;331;271;58;2;ok
8386;2022-11-14 15:45:49;73;0;0;323;331;272;59;2;ok
8387;2022-11-14 15:45:52;73;0;0;323;330;272;60;2;ok
8388;2022-11-14 15:45:54;73;0;0;324;331;272;61;2;ok
8389;2022-11-14 15:45:56;73;0;0;323;331;270;62;2;ok
8390;2022-11-14 15:45:59;73;0;0;323;331;272;63;2;ok
8391;2022-11-14 15:46:01;73;0;0;324;331;272;64;2;ok
8392;2022-11-14 15:46:03;73;0;0;324;330;271;65;2;ok
8393;2022-11-14 15:46:06;73;0;0;323;331;272;66;2;ok
8394;2022-11-14 15:46:08;73;0;0;324;330;272;67;2;ok
8395;2022-11-14 15:46:10;73;0;0;323;331;272;68;2;ok
8396;2022-11-14 15:46:13;73;0;0;324;331;272;69;2;ok
8397;2022-11-14 15:46:15;73;0;0;323;331;272;70;2;ok
8398;2022-11-14 15:46:17;73;0;0;324;332;270;71;2;ok
8399;2022-11-14 15:46:20;73;0;0;324;330;272;72;2;ok
8400;2022-11-14 15:46:22;73;0;0;323;331;272;73;2;ok
8401;2022-11-14 15:46:25;73;0;0;323;331;272;74;2;ok
8402;2022-11-14 15:46:27;73;0;0;324;330;272;75;2;ok
8403;2022-11-14 15:46:29;73;0;0;324;331;272;76;2;ok
8404;2022-11-14 15:46:32;73;0;0;324;331;272;77;2;ok
8405;2022-11-14 15:46:34;73;0;0;324;332;272;77;2;ok
8406;2022-11-14 15:46:37;73;0;0;323;331;272;78;2;ok
8407;2022-11-14 15:46:39;73;0;0;324;331;272;79;2;ok
8408;2022-11-14 15:46:41;73;0;0;323;330;273;80;2;ok
8409;2022-11-14 15:46:44;73;0;0;323;331;272;81;2;ok
8410;2022-11-14 15:46:46;73;0;0;324;331;272;82;2;ok
8411;2022-11-14 15:46:48;73;0;0;324;330;271;83;2;ok
8412;2022-11-14 15:46:51;73;0;0;324;330;271;84;2;ok
8413;2022-11-14 15:46:53;73;0;0;323;332;272;85;2;ok
8414;2022-11-14 15:46:56;73;0;0;324;331;271;86;2;ok
8415;2022-11-14 15:46:58;73;0;0;323;331;272;87;2;ok
8416;2022-11-14 15:47:00;73;0;0;324;330;272;88;2;ok
8417;2022-11-14 15:47:03;73;0;0;334;329;271;90;2;ok
8418;2022-11-14 15:47:05;73;0;0;333;329;270;91;2;ok
8419;2022-11-14 15:47:08;73;0;0;333;330;270;92;2;ok
8420;2022-11-14 15:47:10;73;0;0;332;329;271;93;2;ok
8421;2022-11-14 15:47:12;73;0;0;333;330;270;94;2;ok
8422;2022-11-14 15:47:15;73;0;0;333;329;270;95;2;ok
8423;2022-11-14 15:47:17;73;0;0;332;329;269;96;2;ok
8424;2022-11-14 15:47:20;73;0;0;333;330;270;97;2;ok
8425;2022-11-14 15:47:22;73;0;0;331;330;270;98;2;ok
8426;2022-11-14 15:49:27;73;0;0;332;330;270;99;2;ok
8427;2022-11-14 15:49:29;73;0;0;335;398;336;0;3;ok
8428;2022-11-14 15:49:32;73;0;0;334;399;337;1;3;ok
8429;2022-11-14 15:49:34;73;0;0;335;398;336;2;3;ok
8430;2022-11-14 15:49:36;73;0;0;334;398;337;3;3;ok
8431;2022-11-14 15:49:39;73;0;0;335;397;336;4;3;ok
8432;2022-11-14 15:49:41;73;0;0;334;400;336;4;3;ok
8433;2022-11-14 15:49:44;73;0;0;334;398;336;5;3;ok
8434;2022-11-14 15:49:46;73;0;0;334;399;336;6;3;ok
8435;2022-11-14 15:49:49;73;0;0;333;398;335;7;3;ok
8436;2022-11-14 15:49:52;73;0;0;333;399;336;7;3;ok
8437;2022-11-14 15:49:54;73;0;0;335;398;336;7;3;ok
8438;2022-11-14 15:49:56;73;0;0;333;399;335;8;3;ok
8439;2022-11-14 15:49:59;73;0;0;334;399;336;9;3;ok
8440;2022-11-14 15:50:01;73;0;0;334;397;337;10;3;ok
8441;2022-11-14 15:50:03;73;0;0;334;398;335;11;3;ok
8442;2022-11-14 15:50:06;73;0;0;334;399;336;13;3;ok
8443;2022-11-14 15:50:09;73;0;0;335;398;336;14;3;ok
8444;2022-11-14 15:50:11;73;0;0;335;398;336;15;3;ok
8445;2022-11-14 15:50:13;73;0;0;335;399;335;16;3;ok
8446;2022-11-14 15:50:16;73;0;0;334;398;336;17;3;ok
8447;2022-11-14 15:50:18;73;0;0;334;399;336;18;3;ok
8448;2022-11-14 15:50:21;73;0;0;335;398;336;18;3;ok
8449;2022-11-14 15:50:23;73;0;0;334;399;336;19;3;ok
8450;2022-11-14 15:50:25;73;0;0;334;398;336;20;3;ok
8451;2022-11-14 15:50:28;73;0;0;334;399;336;21;3;ok
8452;2022-11-14 15:50:30;73;0;0;335;399;335;22;3;ok
8453;2022-11-14 15:50:32;73;0;0;334;399;335;23;3;ok
8454;2022-11-14 15:50:35;73;0;0;335;398;335;25;3;ok
8455;2022-11-14 15:50:38;73;0;0;334;400;335;26;3;ok
8456;2022-11-14 15:50:40;73;0;0;334;399;336;27;3;ok
8457;2022-11-14 15:50:42;73;0;0;335;399;336;28;3;ok
8458;2022-11-14 15:50:45;73;0;0;335;399;336;29;3;ok
8459;2022-11-14 15:50:47;73;0;0;335;399;335;30;3;ok
8460;2022-11-14 15:50:49;73;0;0;335;399;335;31;3;ok
8461;2022-11-14 15:50:52;73;0;0;335;399;335;32;3;ok
8462;2022-11-14 15:50:54;73;0;0;334;399;336;33;3;ok
8463;2022-11-14 15:50:56;73;0;0;335;399;336;34;3;ok
8464;2022-11-14 15:50:59;73;0;0;334;399;336;35;3;ok
8465;2022-11-14 15:51:01;73;0;0;334;399;336;36;3;ok
8466;2022-11-14 15:51:04;73;0;0;335;399;336;37;3;ok
8467;2022-11-14 15:51:06;73;0;0;334;399;336;38;3;ok
8468;2022-11-14 15:51:08;73;0;0;334;399;336;39;3;ok
8469;2022-11-14 15:51:11;73;0;0;334;398;336;40;3;ok
8470;2022-11-14 15:51:13;73;0;0;334;399;336;41;3;ok
8471;2022-11-14 15:51:15;73;0;0;334;399;336;42;3;ok
8472;2022-11-14 15:51:18;73;0;0;335;398;335;43;3;ok
8473;2022-11-14 15:51:20;73;0;0;335;399;335;44;3;ok
8474;2022-11-14 15:51:22;73;0;0;335;399;335;46;3;ok
8475;2022-11-14 15:51:25;73;0;0;334;399;336;48;3;ok
8476;2022-11-14 15:51:28;73;0;0;335;399;335;49;3;ok
8477;2022-11-14 15:51:30;73;0;0;335;399;336;50;3;ok
8478;2022-11-14 15:51:33;73;0;0;334;398;336;51;3;ok
8479;2022-11-14 15:51:35;73;0;0;335;398;335;52;3;ok
8480;2022-11-14 15:51:37;73;0;0;334;400;336;53;3;ok
8481;2022-11-14 15:51:40;73;0;0;335;398;335;54;3;ok
8482;2022-11-14 15:51:42;73;0;0;338;399;337;55;3;ok
8483;2022-11-14 15:51:44;73;0;0;340;398;336;56;3;ok
8484;2022-11-14 15:51:47;73;0;0;343;398;336;57;3;ok
8485;2022-11-14 15:51:49;73;0;0;339;400;336;57;3;ok
8486;2022-11-14 15:51:52;73;0;0;335;399;336;58;3;ok
8487;2022-11-14 15:51:54;73;0;0;335;399;336;59;3;ok
8488;2022-11-14 15:51:57;73;0;0;335;399;336;60;3;ok
8489;2022-11-14 15:51:59;73;0;0;334;399;336;61;3;ok
8490;2022-11-14 15:52:01;73;0;0;335;399;336;62;3;ok
8491;2022-11-14 15:52:04;73;0;0;334;398;336;63;3;ok
8492;2022-11-14 15:52:06;73;0;0;335;399;336;64;3;ok
8493;2022-11-14 15:52:08;73;0;0;334;399;336;65;3;ok
8494;2022-11-14 15:52:11;73;0;0;334;399;336;66;3;ok
8495;2022-11-14 15:52:13;73;0;0;333;399;336;67;3;ok
8496;2022-11-14 15:52:15;73;0;0;335;399;335;68;3;ok
8497;2022-11-14 15:52:18;73;0;0;334;398;336;69;3;ok
8498;2022-11-14 15:52:20;73;0;0;335;399;335;70;3;ok
8499;2022-11-14 15:52:23;73;0;0;334;399;337;71;3;ok
8500;2022-11-14 15:52:25;73;0;0;334;399;335;71;3;ok
8501;2022-11-14 15:52:28;73;0;0;334;400;337;72;3;ok
8502;2022-11-14 15:52:30;73;0;0;334;399;335;73;3;ok
8503;2022-11-14 15:52:32;73;0;0;335;399;334;74;3;ok
8504;2022-11-14 15:52:35;73;0;0;334;399;336;75;3;ok
8505;2022-11-14 15:52:37;73;0;0;335;399;336;76;3;ok
8506;2022-11-14 15:52:39;73;0;0;335;399;336;77;3;ok
8507;2022-11-14 15:52:42;73;0;0;334;399;335;78;3;ok
8508;2022-11-14 15:52:44;73;0;0;335;399;335;79;3;ok
8509;2022-11-14 15:52:46;73;0;0;334;399;336;80;3;ok
8510;2022-11-14 15:52:49;73;0;0;334;399;335;81;3;ok
8511;2022-11-14 15:52:51;73;0;0;333;399;335;82;3;ok
8512;2022-11-14 15:52:53;73;0;0;335;399;335;83;3;ok
8513;2022-11-14 15:52:56;73;0;0;333;399;335;85;3;ok
8514;2022-11-14 15:52:59;73;0;0;334;399;336;86;3;ok
8515;2022-11-14 15:53:01;73;0;0;334;398;335;87;3;ok
8516;2022-11-14 15:53:04;73;0;0;335;399;335;87;3;ok
8517;2022-11-14 15:53:06;73;0;0;333;399;335;88;3;ok
8518;2022-11-14 15:53:08;73;0;0;334;399;336;89;3;ok
8519;2022-11-14 15:53:11;73;0;0;334;398;336;90;3;ok
8520;2022-11-14 15:53:13;73;0;0;334;399;336;91;3;ok
8521;2022-11-14 15:53:15;73;0;0;335;399;335;92;3;ok
8522;2022-11-14 15:53:18;73;0;0;334;399;336;93;3;ok
8523;2022-11-14 15:53:20;73;0;0;335;399;335;94;3;ok
8524;2022-11-14 15:53:23;73;0;0;335;399;336;95;3;ok
8525;2022-11-14 15:53:25;73;0;0;333;399;336;95;3;ok
8526;2022-11-14 15:53:28;73;0;0;334;398;335;97;3;ok
8527;2022-11-14 15:53:30;73;0;0;334;399;336;98;3;ok
8528;2022-11-14 15:55:40;73;0;0;335;399;336;99;3;ok
8529;2022-11-14 15:55:42;73;0;0;333;263;331;0;4;ok
8530;2022-11-14 15:55:45;73;0;0;333;265;333;1;4;ok
8531;2022-11-14 15:55:47;73;0;0;333;264;331;2;4;ok
8532;2022-11-14 15:55:49;73;0;0;334;264;330;3;4;ok
8533;2022-11-14 15:55:52;73;0;0;334;264;331;4;4;ok
8534;2022-11-14 15:55:54;73;0;0;333;265;332;5;4;ok
8535;2022-11-14 15:55:57;73;0;0;334;265;331;6;4;ok
8536;2022-11-14 15:55:59;73;0;0;333;264;332;7;4;ok
8537;2022-11-14 15:56:01;73;0;0;333;264;332;8;4;ok
8538;2022-11-14 15:56:04;73;0;0;333;265;332;9;4;ok
8539;2022-11-14 15:56:06;73;0;0;333;264;331;10;4;ok
8540;2022-11-14 15:56:09;73;0;0;333;264;332;11;4;ok
8541;2022-11-14 15:56:11;73;0;0;334;264;332;12;4;ok
8542;2022-11-14 15:56:13;73;0;0;333;265;333;13;4;ok
8543;2022-11-14 15:56:15;73;0;0;334;266;332;14;4;ok
8544;2022-11-14 15:56:18;73;0;0;334;264;331;15;4;ok
8545;2022-11-14 15:56:20;73;0;0;333;264;333;16;4;ok
8546;2022-11-14 15:56:23;73;0;0;333;265;332;16;4;ok
8547;2022-11-14 15:56:25;73;0;0;334;265;331;17;4;ok
8548;2022-11-14 15:56:28;73;0;0;334;264;331;18;4;ok
8549;2022-11-14 15:56:30;73;0;0;334;264;332;19;4;ok
8550;2022-11-14 15:56:32;73;0;0;333;265;332;20;4;ok
8551;2022-11-14 15:56:35;73;0;0;333;266;332;21;4;ok
8552;2022-11-14 15:56:37;73;0;0;334;264;332;22;4;ok
8553;2022-11-14 15:56:40;73;0;0;333;265;333;22;4;ok
8554;2022-11-14 15:56:42;73;0;0;334;265;332;23;4;ok
8555;2022-11-14 15:56:44;73;0;0;334;264;332;24;4;ok
8556;2022-11-14 15:56:47;73;0;0;334;264;332;26;4;ok
8557;2022-11-14 15:56:50;73;0;0;333;264;333;27;4;ok
8558;2022-11-14 15:56:52;73;0;0;333;266;332;29;4;ok
8559;2022-11-14 15:56:55;73;0;0;333;265;332;30;4;ok
8560;2022-11-14 15:56:57;73;0;0;335;264;332;31;4;ok
8561;2022-11-14 15:56:59;73;0;0;334;265;332;32;4;ok
8562;2022-11-14 15:57:02;73;0;0;333;265;332;33;4;ok
8563;2022-11-14 15:57:04;73;0;0;334;264;332;34;4;ok
8564;2022-11-14 15:57:06;73;0;0;334;264;331;35;4;ok
8565;2022-11-14 15:57:09;73;0;0;335;264;332;36;4;ok
8566;2022-11-14 15:57:11;73;0;0;334;264;333;37;4;ok
